-9.887856245040893555e-01,-8.019179701805114746e-01,8.641436696052551270e-01
-9.887738823890686035e-01,-8.023558259010314941e-01,8.630120754241943359e-01
-9.887636899948120117e-01,-8.027322292327880859e-01,8.620214462280273438e-01
-9.886842966079711914e-01,-8.056115508079528809e-01,8.541495800018310547e-01
-9.885662794113159180e-01,-8.097944855690002441e-01,8.417742252349853516e-01
-9.863658547401428223e-01,-8.695663213729858398e-01,4.452111721038818359e-01
-9.863623976707458496e-01,-8.696957826614379883e-01,4.439414441585540771e-01
-9.863605499267578125e-01,-8.697091937065124512e-01,4.436271488666534424e-01
-9.863592982292175293e-01,-8.697035312652587891e-01,4.434970319271087646e-01
-9.863582253456115723e-01,-8.697056770324707031e-01,4.433526992797851562e-01
-9.868580698966979980e-01,-8.587792515754699707e-01,5.612969994544982910e-01
-9.864332079887390137e-01,-8.681618571281433105e-01,4.617849886417388916e-01
-9.863703846931457520e-01,-8.694981336593627930e-01,4.460944533348083496e-01
-9.863647818565368652e-01,-8.695304393768310547e-01,4.451582133769989014e-01
-9.863597154617309570e-01,-8.695024251937866211e-01,4.446105659008026123e-01
-9.881278872489929199e-01,-8.243408203125000000e-01,7.884377241134643555e-01
-9.881208539009094238e-01,-8.245579004287719727e-01,7.874755263328552246e-01
-9.868620634078979492e-01,-8.586239814758300781e-01,5.624179244041442871e-01
-9.866816401481628418e-01,-8.627207279205322266e-01,5.215340256690979004e-01
-9.864258766174316406e-01,-8.682047128677368164e-01,4.605071246623992920e-01
-9.887783527374267578e-01,-8.022064566612243652e-01,8.634163141250610352e-01
-9.886437058448791504e-01,-8.070603609085083008e-01,8.499906659126281738e-01
-9.884135127067565918e-01,-8.150352835655212402e-01,8.245436549186706543e-01
-9.878847599029541016e-01,-8.317511081695556641e-01,7.535139322280883789e-01
-9.874073863029479980e-01,-8.451038002967834473e-01,6.732472777366638184e-01
-9.887814521789550781e-01,-8.020703792572021484e-01,8.637470006942749023e-01
-9.887606501579284668e-01,-8.028305768966674805e-01,8.617443442344665527e-01
-9.887501597404479980e-01,-8.032123446464538574e-01,8.607245087623596191e-01
-9.886081218719482422e-01,-8.083341121673583984e-01,8.462442159652709961e-01
-9.884967803955078125e-01,-8.121979236602783203e-01,8.341144919395446777e-01
-9.863608479499816895e-01,-8.696756958961486816e-01,4.439355134963989258e-01
-9.863594770431518555e-01,-8.696820139884948730e-01,4.437439143657684326e-01
-9.863592982292175293e-01,-8.697229027748107910e-01,4.434202015399932861e-01
-9.863585829734802246e-01,-8.697053194046020508e-01,4.433968365192413330e-01
-9.863576292991638184e-01,-8.697064518928527832e-01,4.432760775089263916e-01
-9.866353273391723633e-01,-8.638486862182617188e-01,5.102896690368652344e-01
-9.863759875297546387e-01,-8.693516254425048828e-01,4.476526975631713867e-01
-9.863650202751159668e-01,-8.696378469467163086e-01,4.446101486682891846e-01
-9.863623976707458496e-01,-8.696622848510742188e-01,4.441223144531250000e-01
-9.863606095314025879e-01,-8.696876764297485352e-01,4.437507987022399902e-01
-9.872615933418273926e-01,-8.489423990249633789e-01,6.454466581344604492e-01
-9.866903424263000488e-01,-8.625888228416442871e-01,5.232697129249572754e-01
-9.864577054977416992e-01,-8.676629066467285156e-01,4.677042663097381592e-01
-9.864096641540527344e-01,-8.686820268630981445e-01,4.558436870574951172e-01
-9.863686561584472656e-01,-8.694866895675659180e-01,4.459189772605895996e-01
-9.884884357452392578e-01,-8.124804496765136719e-01,8.331934809684753418e-01
-9.884156584739685059e-01,-8.149689435958862305e-01,8.247911334037780762e-01
-9.879707694053649902e-01,-8.291807770729064941e-01,7.663159370422363281e-01
-9.868617057800292969e-01,-8.586323261260986328e-01,5.623387694358825684e-01
-9.866765141487121582e-01,-8.628646135330200195e-01,5.202136635780334473e-01
-9.887709617614746094e-01,-8.024492859840393066e-01,8.627396821975708008e-01
-9.886494874954223633e-01,-8.068585991859436035e-01,8.505834341049194336e-01
-9.886161088943481445e-01,-8.080458641052246094e-01,8.470978736877441406e-01
-9.881505966186523438e-01,-8.236090540885925293e-01,7.915092110633850098e-01
-9.874398708343505859e-01,-8.442277908325195312e-01,6.792492270469665527e-01
-9.863593578338623047e-01,-8.697034120559692383e-01,4.435908198356628418e-01
-9.863589406013488770e-01,-8.697246909141540527e-01,4.434113502502441406e-01
-9.863597154617309570e-01,-8.697366118431091309e-01,4.433758854866027832e-01
-9.863589406013488770e-01,-8.697292208671569824e-01,4.433195888996124268e-01
-9.863576292991638184e-01,-8.697080016136169434e-01,4.432753026485443115e-01
-9.863724112510681152e-01,-8.694300055503845215e-01,4.468585550785064697e-01
-9.863671660423278809e-01,-8.695467710494995117e-01,4.454710185527801514e-01
-9.863634705543518066e-01,-8.696786761283874512e-01,4.441724717617034912e-01
-9.863631725311279297e-01,-8.696846365928649902e-01,4.441004991531372070e-01
-9.863609075546264648e-01,-8.697065711021423340e-01,4.436865150928497314e-01
-9.872615337371826172e-01,-8.489419817924499512e-01,6.454424858093261719e-01
-9.866923093795776367e-01,-8.625499010086059570e-01,5.237135887145996094e-01
-9.863891005516052246e-01,-8.690649271011352539e-01,4.509864151477813721e-01
-9.863739013671875000e-01,-8.694239258766174316e-01,4.469728469848632812e-01
-9.863651990890502930e-01,-8.696279525756835938e-01,4.446890056133270264e-01
-9.877271652221679688e-01,-8.363698124885559082e-01,7.286792397499084473e-01
-9.871938824653625488e-01,-8.506608009338378906e-01,6.320679783821105957e-01
-9.867083430290222168e-01,-8.621715307235717773e-01,5.274941921234130859e-01
-9.865137338638305664e-01,-8.664705157279968262e-01,4.813336431980133057e-01
-9.864542484283447266e-01,-8.677378296852111816e-01,4.668483138084411621e-01
-9.884980916976928711e-01,-8.121532201766967773e-01,8.342720866203308105e-01
-9.881733059883117676e-01,-8.229011297225952148e-01,7.945345044136047363e-01
-9.882339239120483398e-01,-8.209692239761352539e-01,8.024285435676574707e-01
-9.879105687141418457e-01,-8.309892416000366211e-01,7.574026584625244141e-01
-9.868615865707397461e-01,-8.586346507072448730e-01,5.623169541358947754e-01
6.600840091705322266e-01,-4.156002700328826904e-01,-6.965115070343017578e-01
-1.745685487985610962e-01,3.529191315174102783e-01,-5.916239023208618164e-01
-2.109172642230987549e-01,4.608342647552490234e-01,-5.568277835845947266e-01
1.978142261505126953e-01,8.825323581695556641e-01,-1.382259726524353027e-01
1.600991636514663696e-01,9.103456139564514160e-01,-8.134249597787857056e-02
-2.630729973316192627e-01,4.177172482013702393e-01,-5.805306434631347656e-01
1.047175377607345581e-01,1.316391825675964355e-01,-6.248292326927185059e-01
-2.382570058107376099e-01,4.035452306270599365e-01,-5.824790596961975098e-01
-2.455478310585021973e-01,4.921711683273315430e-01,-5.489327907562255859e-01
-1.968818306922912598e-01,5.918788313865661621e-01,-4.943835437297821045e-01
-2.741554677486419678e-01,4.260278940200805664e-01,-5.781591534614562988e-01
-2.678152918815612793e-01,4.212120771408081055e-01,-5.800245404243469238e-01
-9.004582650959491730e-03,2.239281088113784790e-01,-6.117494106292724609e-01
-2.743901312351226807e-01,4.322480559349060059e-01,-5.769652128219604492e-01
-2.439221441745758057e-01,4.962490797042846680e-01,-5.469632744789123535e-01
-2.811870574951171875e-01,4.313004612922668457e-01,-5.760586261749267578e-01
-2.803800702095031738e-01,4.304988980293273926e-01,-5.782845020294189453e-01
-2.809588015079498291e-01,4.309402406215667725e-01,-5.783105492591857910e-01
-2.700602114200592041e-01,4.234288632869720459e-01,-5.796436667442321777e-01
-2.742514312267303467e-01,4.318903684616088867e-01,-5.770804286003112793e-01
-2.821752727031707764e-01,4.321595728397369385e-01,-5.740801692008972168e-01
-2.804100513458251953e-01,4.305210411548614502e-01,-5.782691240310668945e-01
-2.806940674781799316e-01,4.307188987731933594e-01,-5.782800316810607910e-01
-2.814596891403198242e-01,4.312959909439086914e-01,-5.782803893089294434e-01
-2.736368179321289062e-01,4.259510934352874756e-01,-5.792143940925598145e-01
6.852077245712280273e-01,-4.467677175998687744e-01,-7.004826664924621582e-01
6.605761051177978516e-01,-4.162032902240753174e-01,-6.965901255607604980e-01
4.944846332073211670e-01,-2.267722040414810181e-01,-6.713380813598632812e-01
9.733725339174270630e-02,7.318252325057983398e-01,-3.519591391086578369e-01
2.162438482046127319e-01,8.778557181358337402e-01,-1.438290923833847046e-01
4.716504216194152832e-01,-2.048698961734771729e-01,-6.681471467018127441e-01
6.600839495658874512e-01,-4.156001806259155273e-01,-6.965115070343017578e-01
1.359325200319290161e-01,1.055590063333511353e-01,-6.283959150314331055e-01
-2.316853255033493042e-01,3.980509638786315918e-01,-5.835531353950500488e-01
-2.140308916568756104e-01,4.397961497306823730e-01,-5.655541419982910156e-01
-1.855268180370330811e-01,3.599185645580291748e-01,-5.898311734199523926e-01
-2.617348134517669678e-01,4.167203903198242188e-01,-5.808399915695190430e-01
2.689300477504730225e-01,-1.035006716847419739e-02,-6.437880396842956543e-01
-1.328413188457489014e-01,3.204278051853179932e-01,-5.970206856727600098e-01
-2.406368702650070190e-01,4.056413471698760986e-01,-5.820485353469848633e-01
-2.114764153957366943e-01,3.793946206569671631e-01,-5.864007472991943359e-01
-2.660358846187591553e-01,4.199166297912597656e-01,-5.799897909164428711e-01
-2.617274224758148193e-01,4.167114794254302979e-01,-5.808732509613037109e-01
1.042844355106353760e-01,1.319989711046218872e-01,-6.247798204421997070e-01
-1.521864980459213257e-01,3.356313109397888184e-01,-5.945058465003967285e-01
-2.782146334648132324e-01,4.291700124740600586e-01,-5.760205388069152832e-01
-2.789357304573059082e-01,4.294956326484680176e-01,-5.780007243156433105e-01
-2.694867849349975586e-01,4.224339127540588379e-01,-5.797894597053527832e-01
-2.618204951286315918e-01,4.167803823947906494e-01,-5.808587670326232910e-01
9.588862210512161255e-02,1.389576494693756104e-01,-6.238217353820800781e-01
6.867669224739074707e-01,-4.484760761260986328e-01,-6.998513340950012207e-01
6.781898736953735352e-01,-4.379965960979461670e-01,-6.994616985321044922e-01
6.602611541748046875e-01,-4.158169031143188477e-01,-6.965438127517700195e-01
5.223944187164306641e-01,-2.564115524291992188e-01,-6.751619577407836914e-01
7.891713380813598633e-01,4.083782732486724854e-01,-3.839102685451507568e-01
6.861687302589416504e-01,-4.479542970657348633e-01,-7.005555033683776855e-01
6.723811030387878418e-01,-4.307614564895629883e-01,-6.984407305717468262e-01
6.603768467903137207e-01,-4.159589409828186035e-01,-6.965580582618713379e-01
6.370624899864196777e-01,-3.874583542346954346e-01,-6.926372647285461426e-01
-1.442669183015823364e-01,3.302938938140869141e-01,-5.952539443969726562e-01
5.766435265541076660e-01,-3.177088499069213867e-01,-6.827713847160339355e-01
6.473499536514282227e-01,-4.001252055168151855e-01,-6.941790580749511719e-01
6.600839495658874512e-01,-4.156001806259155273e-01,-6.965115070343017578e-01
6.599022746086120605e-01,-4.153777658939361572e-01,-6.964839696884155273e-01
-1.286076009273529053e-01,3.171863257884979248e-01,-5.975359082221984863e-01
-1.851879209280014038e-01,3.596658706665039062e-01,-5.898529291152954102e-01
-1.982869654893875122e-01,3.694745898246765137e-01,-5.885249972343444824e-01
-2.629804611206054688e-01,4.176574945449829102e-01,-5.805562734603881836e-01
2.704119980335235596e-01,-1.168481074273586273e-02,-6.439596414566040039e-01
1.046877652406692505e-01,1.316643655300140381e-01,-6.248258352279663086e-01
-1.799429059028625488e-01,3.557047247886657715e-01,-5.904616713523864746e-01
-1.923473924398422241e-01,3.650540709495544434e-01,-5.889213085174560547e-01
-2.631959319114685059e-01,4.178178608417510986e-01,-5.804848670959472656e-01
-2.618459165096282959e-01,4.167981147766113281e-01,-5.808708071708679199e-01
2.679122984409332275e-01,-9.433616884052753448e-03,-6.436689496040344238e-01
6.863221526145935059e-01,-4.469468593597412109e-01,-6.960791349411010742e-01
6.867053508758544922e-01,-4.485357701778411865e-01,-7.003387808799743652e-01
6.781945824623107910e-01,-4.380022585391998291e-01,-6.994617581367492676e-01
6.807388067245483398e-01,-4.411447048187255859e-01,-7.000939846038818359e-01
6.631316542625427246e-01,-4.018149971961975098e-01,-6.920938491821289062e-01
6.867653727531433105e-01,-4.484693109989166260e-01,-6.998328566551208496e-01
6.852552890777587891e-01,-4.468269348144531250e-01,-7.004873752593994141e-01
6.734228730201721191e-01,-4.320558011531829834e-01,-6.986237168312072754e-01
6.617922186851501465e-01,-4.176946878433227539e-01,-6.967902183532714844e-01
6.371920108795166016e-01,-3.876142501831054688e-01,-6.926581859588623047e-01
6.654016971588134766e-01,-4.220814108848571777e-01,-6.969318985939025879e-01
6.852219104766845703e-01,-4.467850923538208008e-01,-7.004826664924621582e-01
6.632359027862548828e-01,-4.194681942462921143e-01,-6.968659162521362305e-01
6.604260802268981934e-01,-4.160190522670745850e-01,-6.965653896331787109e-01
6.601141691207885742e-01,-4.156371653079986572e-01,-6.965163946151733398e-01
6.366267800331115723e-01,-3.871859908103942871e-01,-6.921039223670959473e-01
4.699699580669403076e-01,-2.031355053186416626e-01,-6.679114699363708496e-01
6.586145758628845215e-01,-4.138102233409881592e-01,-6.961014866828918457e-01
6.600839495658874512e-01,-4.156001806259155273e-01,-6.965115070343017578e-01
6.598854660987854004e-01,-4.153571426868438721e-01,-6.964811086654663086e-01
-1.280387789011001587e-01,3.163139522075653076e-01,-5.969987511634826660e-01
-1.822362244129180908e-01,3.574224114418029785e-01,-5.903761386871337891e-01
-2.612383365631103516e-01,4.163742363452911377e-01,-5.807304978370666504e-01
6.407178938388824463e-03,2.113186419010162354e-01,-6.135034561157226562e-01
2.704971432685852051e-01,-1.176151167601346970e-02,-6.439694762229919434e-01
6.862146854400634766e-01,-4.465701580047607422e-01,-6.951642036437988281e-01
6.867217421531677246e-01,-4.483930170536041260e-01,-6.997203230857849121e-01
6.860285997390747070e-01,-4.477743208408355713e-01,-7.006027102470397949e-01
6.832301616668701172e-01,-4.443311989307403564e-01,-7.004362344741821289e-01
6.809455752372741699e-01,-4.413965046405792236e-01,-7.001314163208007812e-01
6.864823698997497559e-01,-4.474928379058837891e-01,-6.973872780799865723e-01
6.867799162864685059e-01,-4.486389160156250000e-01,-7.004092335700988770e-01
6.781918406486511230e-01,-4.379988014698028564e-01,-6.994612216949462891e-01
6.778957247734069824e-01,-4.376288950443267822e-01,-6.994088292121887207e-01
6.601933836936950684e-01,-4.157340824604034424e-01,-6.965313553810119629e-01
6.867630481719970703e-01,-4.484612643718719482e-01,-6.998134255409240723e-01
6.861632466316223145e-01,-4.479475617408752441e-01,-7.005546689033508301e-01
6.781690120697021484e-01,-4.379703700542449951e-01,-6.994570493698120117e-01
6.626941561698913574e-01,-4.188035726547241211e-01,-6.967774629592895508e-01
6.608841419219970703e-01,-4.165806174278259277e-01,-6.966394186019897461e-01
6.651320457458496094e-01,-4.217384457588195801e-01,-6.968460679054260254e-01
6.851578354835510254e-01,-4.467038810253143311e-01,-7.004656791687011719e-01
6.812189817428588867e-01,-4.417763650417327881e-01,-6.999134421348571777e-01
6.605637073516845703e-01,-4.161919057369232178e-01,-6.964197158813476562e-01
6.602725386619567871e-01,-4.158312082290649414e-01,-6.965409517288208008e-01
6.647547483444213867e-01,-4.212572276592254639e-01,-6.967167854309082031e-01
4.938752651214599609e-01,-2.279293090105056763e-01,-6.710749864578247070e-01
4.187344312667846680e-01,-1.514844447374343872e-01,-6.614033579826354980e-01
6.586726307868957520e-01,-4.138804972171783447e-01,-6.961100101470947266e-01
6.600839495658874512e-01,-4.156001806259155273e-01,-6.965115070343017578e-01
